"GeneName","p.Weighted","q.Weighted","cor.Weighted","Z.Weighted","p.Standard","q.Standard","cor.Standard","Z.Standard"
"Gene363",0.407054477084653,0.999981955022432,0.119858811516519,0.836436117063872,0.169922430145814,0.980399687723195,0.197169721012807,1.39338492225832
"Gene364",0.793316828551941,0.999981955022432,0.038001017095961,0.263469072979898,0.331888894032268,0.991063703624337,0.140088447451052,0.980227261331556
"Gene365",0.973931414501837,0.999981955022432,-0.00474125611983282,-0.0328487551790178,0.612808814474723,0.991063703624337,0.0733270212758513,0.509395824490348
"Gene366",0.624485695626659,0.999981955022432,0.0709329544936186,0.492678940573904,0.762825017777483,0.991063703624337,0.0437636215956093,0.303494037972666
"Gene367",0.990943655624163,0.999981955022432,-0.00164688421084309,-0.0114099639826729,0.881752932177757,0.996962345947714,0.0215794308874965,0.149541505470531
"Gene368",0.875963573284909,0.999981955022432,-0.0226441070042411,-0.156923212078529,0.937002396791579,0.997010540963244,0.0114673433258644,0.0794533092982986
"Gene369",0.956287262707743,0.999981955022432,0.00795279264393131,0.0551003061750243,0.575336503200896,0.991063703624337,0.0811471960603041,0.564064478148354
"Gene370",0.382280194575317,0.999981955022432,-0.126258138123323,-0.881798704506397,0.149217574590857,0.963513802621225,-0.206991025888483,-1.46582142128635
"Gene371",0.916738297928414,0.999981955022432,0.0151674258007187,0.105095097728771,0.943730468368999,0.997906536761553,-0.0102405545750345,-0.0709523637343355
"Gene372",0.901560314947088,0.999981955022432,-0.017944963023944,-0.124346373516897,0.629461281448005,0.991063703624337,-0.0699185493337997,-0.485598322376957
"Gene373",0.976614341342424,0.999981955022432,0.00425315235375772,0.02946697039587,0.997068296734296,0.998818116694308,0.00053311642589567,0.00369353946887954
"Gene374",0.993558417271303,0.999981955022432,-0.00117138123922681,-0.00811557285332398,0.65258500775602,0.991063703624337,-0.065246571769107,-0.453006788743899
"Gene375",0.839384664878951,0.999981955022432,-0.0294008144242901,-0.203782912287171,0.773419791602906,0.991063703624337,0.0417541803252829,0.289533945523286
"Gene376",0.927938104379354,0.999981955022432,0.013121387896131,0.09091546884,0.928141950417364,0.997010540963244,-0.0130841728611979,-0.0906575691021236
"Gene377",0.504119193336069,0.999981955022432,0.0966966304312009,0.673088064569354,0.186321988181399,0.985683349914807,0.189991625102048,1.34072086807072
"Gene378",0.0257220828115983,0.308664993739179,0.315304837220085,2.30191569305589,0.0444332333905058,0.864354159918757,0.28552817413543,2.06412613812371
"Gene379",0.892711446879887,0.999981955022432,-0.0195671673400843,-0.1355912716468,0.824732691848299,0.996962345947714,0.0321238932507548,0.222675785173258
"Gene380",0.194031143332267,0.999981955022432,-0.186773326727113,-1.31718196974497,0.0958001010811491,0.880134976235044,-0.23816733811776,-1.69896078877471
"Gene381",0.975766790392133,0.999981955022432,-0.00440734165605504,-0.0305352552683316,0.975794653020889,0.998818116694308,-0.00440227271778419,-0.0305001356117297
"Gene382",0.941993990376209,0.999981955022432,-0.0105571106664557,-0.0731458844842718,0.655088989959482,0.991063703624337,0.0647446699421389,0.449507359563804
"Gene383",0.560163257712414,0.999981955022432,0.0843789737266264,0.586686959348254,0.206064223880382,0.985683349914807,0.181926727250664,1.28181617261582
"Gene384",0.799724455585542,0.999981955022432,-0.0367976984099505,-0.255114713166894,0.891104265347002,0.996962345947714,0.0198620499492014,0.137635469963231
"Gene385",0.880452575200883,0.999981955022432,0.0218184694735901,0.151198783729316,0.411560521432858,0.991063703624337,0.11871946139743,0.828370930194711
"Gene386",0.982379612744932,0.999981955022432,-0.00320442966951993,-0.0222010539721641,0.730623817788905,0.991063703624337,-0.0499231037835966,-0.346309234201187
"Gene387",0.390695293833229,0.999981955022432,-0.124057901082847,-0.866189683105801,0.203492872375075,0.985683349914807,-0.182945261873297,-1.28924033353835
"Gene388",0.275135844199936,0.999981955022432,-0.157350732111423,-1.10390949122465,0.191173463120301,0.985683349914807,-0.187955488972261,-1.32582324814642
"Gene389",0.872766202158625,0.999981955022432,-0.0232326139555637,-0.161003728150926,0.62617183653904,0.991063703624337,-0.0705888142217245,-0.490276646599386
"Gene390",7.02044204992092e-08,3.09725384555335e-06,-0.676324242804236,-6.36123550738043,0.00431965432800618,0.530511096559079,-0.396907526421001,-2.99594730286361
"Gene391",0.793798525403872,0.999981955022432,0.0379104697954207,0.262840384800015,0.469323297490062,0.991063703624337,0.104696066801517,0.729364019399749
"Gene392",0.515936434361203,0.999981955022432,0.0940451381366891,0.654464459250736,0.283366455496088,0.991063703624337,0.154712414816753,1.08494224702598
"Gene393",0.944059652223154,0.999981955022432,0.0101805504547344,0.0705365779738946,0.90817445204354,0.997010540963244,0.0167338654519413,0.115951856365831
"Gene394",0.747415162519856,0.999981955022432,0.0467010264637232,0.323907614170141,0.377438665995185,0.991063703624337,0.127537055115969,0.890877717121776
"Gene395",0.759392694980139,0.999981955022432,-0.0444163400531231,-0.308029422593997,0.340650078102966,0.991063703624337,-0.137595578791804,-0.962444429446368
"Gene396",0.99362787412867,0.999981955022432,0.00115875047016089,0.00802806414010524,0.911142552356869,0.997010540963244,-0.0161907560448297,-0.112187553749454
"Gene397",0.0578408796410277,0.545668675858752,-0.270084604677828,-1.9434253357949,0.168380794525266,0.980399687723195,-0.197869870599582,-1.39853407701892
"Gene398",0.41469723285388,0.999981955022432,0.117930573979836,0.822788531541606,0.143853816266728,0.961161355902414,0.209697739932738,1.48586489391849
"Gene399",0.536754818680777,0.999981955022432,0.0894468741359581,0.622200152718403,0.194425858956723,0.985683349914807,0.186611016561152,1.31599599129605
"Gene400",0.459033369687861,0.999981955022432,0.107121502659163,0.746454687895674,0.223526541241544,0.991063703624337,0.175235137582022,1.23314558839452
"Gene401",0.971766572514762,0.999981955022432,-0.00513514255578684,-0.0355777803335227,0.874818209287285,0.996962345947714,0.022854880303219,0.158384626700301
"Gene402",0.51675221063802,0.999981955022432,-0.0938632357214717,-0.653187329131701,0.194690353073867,0.985683349914807,-0.186502385473592,-1.31520230099415
"Gene403",0.559906063058724,0.999981955022432,0.0844341030182462,0.587073024690261,0.282855737749256,0.991063703624337,0.154874647180307,1.08610786808108
"Gene404",0.725121581775533,0.999981955022432,0.0509840677598244,0.353687965915219,0.262522538374705,0.991063703624337,0.161497260090645,1.13376863794201
"Gene405",0.975416633842039,0.999981955022432,-0.00447104470367058,-0.0309766159752294,0.896387958976323,0.996962345947714,0.0188929002672625,0.130917219652466
"Gene406",0.163008037160938,0.999981955022432,-0.200347030093578,-1.41676995781626,0.202351521044819,0.985683349914807,-0.18340026854094,-1.29255829114084
"Gene407",0.303432055438236,0.999981955022432,-0.148483779089953,-1.04025721211382,0.139875329013314,0.950415257432093,-0.211754202437981,-1.50111704869496
"Gene408",0.985453183570064,0.999981955022432,-0.00264540619180015,-0.0183279758547142,0.844030625196615,0.996962345947714,0.0285394954902742,0.197807998841169
"Gene409",0.920349568884471,0.999981955022432,-0.0145074001716671,-0.10052079532637,0.801452610261401,0.991275212532493,-0.0364735831803569,-0.252864648522358
"Gene410",0.658583328027963,0.999981955022432,-0.0640455153684618,-0.444633187940655,0.236710783360061,0.991063703624337,-0.170419505079368,-1.19822913939678
"Gene411",0.213915596059774,0.999981955022432,-0.178870947694488,-1.25956790276038,0.106849586376506,0.908070139177107,-0.230791168133742,-1.64333266290078
"Gene412",0.996290515618812,0.999981955022432,0.000674553140511856,0.00467344231034625,0.964061919835535,0.997906536761553,-0.00653729761929785,-0.0452926943138161
"Gene413",0.933998430720454,0.999981955022432,0.0120153344395069,0.0832506884721285,0.747180877364046,0.991063703624337,0.0467458262554098,0.324219015394976
"Gene414",0.938427109365062,0.999981955022432,0.0112074994830381,0.0776527111774567,0.37414049189349,0.991063703624337,0.128413899787256,0.897105031592242
"Gene415",0.495769510248826,0.999981955022432,0.0985892535115735,0.68639033256802,0.249008012543888,0.991063703624337,0.16609074226462,1.16691836093651
"Gene416",0.949505363747055,0.999981955022432,-0.00918813524671756,-0.0636599554981812,0.508003913927638,0.991063703624337,-0.0958215522913657,-0.6669400940921
"Gene417",0.926428461810217,0.999981955022432,-0.0133970211098668,-0.0928256154820953,0.953622496029034,0.997906536761553,0.00843811624854235,0.0584630656255647
"Gene418",0.131963691590476,0.949379076190472,0.215976996702152,1.53250194455696,0.0812337977680868,0.866792007737723,0.248976190586809,1.78104340686006
"Gene419",0.179333842380165,0.999981955022432,0.192992323248428,1.36270859565439,0.0897033978084405,0.866792007737723,0.242523614370567,1.73195967385015
"Gene420",0.1192844287069,0.890182303782834,0.22315984299835,1.58609510550854,0.0782140670326226,0.866792007737723,0.251404671811904,1.79958150175849
"Gene421",0.645144032050879,0.999981955022432,-0.0667425712901678,-0.463439462044988,0.282833110555393,0.991063703624337,-0.15488183928031,-1.08615954458363
"Gene422",0.845080105823454,0.999981955022432,-0.0283450672323881,-0.196459324138804,0.402778409554483,0.991063703624337,-0.12094676779807,-0.844140628346518
"Gene423",0.675445784962862,0.999981955022432,-0.060691537665241,-0.421259870592404,0.242906534753112,0.991063703624337,-0.168219879602686,-1.18231002505685
"Gene424",0.472856971045505,0.999981955022432,-0.10386974358571,-0.723544410560571,0.21200316950837,0.991063703624337,-0.179607936241668,-1.26493023453894
"Gene425",0.538515788609374,0.999981955022432,0.0890619759500125,0.61950131427829,0.196877255210246,0.985683349914807,0.185608187404778,1.30867092570675
"Gene426",0.978975740456614,0.999981955022432,-0.0038235827348133,-0.0264907518998146,0.526739582056967,0.991063703624337,-0.0916477654874831,-0.637637851605604
"Gene427",0.971661718647339,0.999981955022432,0.0051542213069837,0.0357099670471934,0.517788983340905,0.991063703624337,0.0936322631195322,0.651565774135159
"Gene428",0.669098718158662,0.999981955022432,0.0619501916174321,0.430029500186445,0.229834679977261,0.991063703624337,0.172907321478444,1.21625619401152
"Gene429",0.875344753159433,0.999981955022432,-0.0227579783521198,-0.15771274615597,0.885490070598748,0.996962345947714,0.0208927636179097,0.144780914818807
"Gene430",0.88400891879141,0.999981955022432,0.0211648575526675,0.146667288037812,0.503300040880021,0.991063703624337,0.0968815926731242,0.674387741048263
"Gene431",0.984796082640783,0.999981955022432,-0.00276491675610987,-0.0191559784227367,0.636321539680929,0.991063703624337,0.0685253256130461,0.475875987232132
"Gene432",0.992482508124197,0.999981955022432,-0.00136703708545275,-0.00947111960111294,0.801611221867943,0.991275212532493,0.0364438444544198,0.252658201095462
"Gene433",0.897244251096885,0.999981955022432,0.0187359147653684,0.129829014431439,0.493687707587216,0.991063703624337,0.0990636892178427,0.689726068701272
"Gene434",0.519006249961314,0.999981955022432,0.0933613754977062,0.649664128903584,0.202139997149442,0.985683349914807,0.183484792567483,1.29317474404618
"Gene435",0.264351426873124,0.999981955022432,0.16088792181607,1.1293769716752,0.139595802481937,0.950415257432093,0.211900317565654,1.50220153134975
"Gene436",0.927060653711196,0.999981955022432,-0.0132815887494189,-0.0920256631259756,0.949289587905177,0.997906536761553,-0.00922744957376968,-0.0639323677892553
"Gene437",0.955051867071747,0.999981955022432,-0.0081777794191015,-0.0566592123924795,0.499713110789218,0.991063703624337,-0.0976933324729774,-0.680092439065762
"Gene438",0.945805232135388,0.999981955022432,-0.00986239150248298,-0.068331975961721,0.618504665481994,0.991063703624337,-0.0721568338929346,-0.501223750509034
"Gene439",0.848626751099594,0.999981955022432,-0.0276883735472719,-0.191904254472951,0.887839222629119,0.996962345947714,0.0204613598789379,0.141790144161131
"Gene440",0.974674550401073,0.999981955022432,0.00460605273911594,0.0319120079859003,0.862073886429781,0.996962345947714,0.0252033854935493,0.174669661616626
"Gene441",0.993416066073811,0.999981955022432,0.00119726791252043,0.00829492136421082,0.713121061912445,0.991063703624337,0.0533073573802663,0.369850076191026
"Gene442",0.924372687485146,0.999981955022432,-0.0137724435331354,-0.095427338542636,0.902166748869329,0.996962345947714,-0.0178338712672012,-0.123576337624043
"Gene443",0.919483823585321,0.999981955022432,0.0146656039193526,0.101617212947603,0.742049794689611,0.991063703624337,-0.0477280806821716,-0.331047115380139
"Gene444",0.996641745665438,0.999981955022432,-0.00061068314341668,-0.00423093771582437,0.777298705556261,0.991063703624337,0.0410204504442073,0.284437426237297
"Gene445",0.925734666701868,0.999981955022432,-0.0135237110987045,-0.0937035880714863,0.935648214586902,0.997010540963244,-0.0117143566155098,-0.0811650125163681
"Gene446",0.752717226247644,0.999981955022432,-0.0456883164141878,-0.316868833662749,0.429932035651329,0.991063703624337,-0.114146542095251,-0.796033376864397
"Gene447",0.692761245424289,0.999981955022432,-0.0572799377757403,-0.397499682181713,0.390933133571218,0.991063703624337,-0.123996123075985,-0.865751603215142
"Gene448",0.965856571225757,0.999981955022432,0.0062106442649365,0.04302943553432,0.65875408550911,0.991063703624337,0.0640113870085763,0.444395278210623
"Gene449",0.717523062397224,0.999981955022432,-0.0524536227054438,-0.363910331362011,0.374270551767164,0.991063703624337,-0.128379234994829,-0.896858803165448
"Gene450",0.908624245486108,0.999981955022432,0.0166515468557079,0.115381297941515,0.482649586061824,0.991063703624337,0.101596818392373,0.707544483692142
"Gene451",0.996776798409429,0.999981955022432,0.000586124289452762,0.00406078889305475,0.826383494892555,0.996962345947714,-0.0318165588727095,-0.220543241458255
"Gene452",0.593394344671028,0.999981955022432,-0.077351359943656,-0.53751639726666,0.221352253363881,0.991063703624337,-0.176048014032398,-1.23904839668518
"Gene453",0.836720929707166,0.999981955022432,-0.0298950981975448,-0.207211931001098,0.417037602449869,0.991063703624337,-0.117344191199732,-0.818640139262113
"Gene454",0.740011383607522,0.999981955022432,0.0481188857573682,0.333764046843516,0.35599273133779,0.991063703624337,0.1333239427186,0.932015930591461
"Gene455",0.168580987113507,0.999981955022432,-0.197778688681418,-1.39786336605443,0.0979883606875016,0.880134976235044,-0.236656225276777,-1.68753960345763
"Gene456",0.847809235755064,0.999981955022432,0.0278396947446237,0.192953851860344,0.977218066145942,0.998818116694308,-0.00414332356569523,-0.028706034113096
"Gene457",0.717788780444548,0.999981955022432,-0.0524021453846787,-0.363552210495863,0.646654000442472,0.991063703624337,0.0664384402886774,0.461318287412759
"Gene458",0.994603916998658,0.999981955022432,-0.000981257375140824,-0.00679835378913509,0.856918175900521,0.996962345947714,0.0261552593754154,0.181270966617161
"Gene459",0.0538752777389,0.519697212915434,0.274320381050796,1.97636391834439,0.0730011819372844,0.866792007737723,0.255776775881948,1.8330482412388
"Gene460",0.940781698563457,0.999981955022432,0.0107781375440092,0.0746774650499119,0.671833740080902,0.991063703624337,0.0614072732452209,0.426246484370763
"Gene461",0.756151975391926,0.999981955022432,0.0450334230129438,0.312317558954555,0.350860111125223,0.991063703624337,0.134740115087904,0.942097917548951
"Gene462",0.901510256002016,0.999981955022432,-0.0179541337044652,-0.124409940573485,0.562189105189537,0.991063703624337,-0.0839451505659421,-0.583649124850674
"Gene463",0.983300742753567,0.999981955022432,0.0030368893507652,0.0210402836342641,0.749337230170353,0.991063703624337,-0.0463336531273301,-0.32135409327227
"Gene464",0.881996841674185,0.999981955022432,-0.02153460047563,-0.14923069463833,0.447064700067658,0.991063703624337,-0.109980078065598,-0.766614776986959
"Gene465",0.56797326444385,0.999981955022432,-0.0827105073845666,-0.575005393760713,0.221035083442989,0.991063703624337,-0.176167052994766,-1.23991303287016
"Gene466",0.716386968513809,0.999981955022432,-0.0526737895780197,-0.365442035841082,0.387121418016617,0.991063703624337,-0.124988882166008,-0.872792693272115
"Gene467",0.972632448019613,0.999981955022432,0.00497759489253873,0.034486216239158,0.927255872350889,0.997010540963244,-0.0132459452903087,-0.0917786528163928
"Gene468",0.0498526407074229,0.495224907689631,0.278882905809336,2.01198263009904,0.0563772071539175,0.864354159918757,0.271619914270357,1.95535012951557
"Gene469",0.617851559763245,0.999981955022432,-0.0722907784879259,-0.502159054544156,0.235460860278318,0.991063703624337,-0.170868012155562,-1.20147732714598
"Gene470",0.097140531806454,0.787625933565843,0.237238566470188,1.69193947089527,0.0897158445367023,0.866792007737723,0.24251448929251,1.73189043576464
"Gene471",0.995366502859559,0.999981955022432,0.000842582373998602,0.00583758399749264,0.952238106548563,0.997906536761553,0.00869028548813283,0.0602103376081413
"Gene472",0.448631406777476,0.999981955022432,-0.109603523843028,-0.763958040403049,0.194112767849235,0.985683349914807,-0.186739742851866,-1.31693656774053
"Gene473",0.806306898093268,0.999981955022432,0.0355640999443637,0.246551281121401,0.363426961726379,0.991063703624337,0.131294637096883,0.917579052216305
"Gene474",0.02798706220672,0.328349053543495,0.310886421134868,2.26618017436652,0.0482540107840346,0.864354159918757,0.280779344449741,2.02683101418197
"Gene475",0.0218638674138629,0.273298342673287,-0.323645283922384,-2.36982803051815,0.0435821041948929,0.864354159918757,-0.286631206312881,-2.07281239121092
"Gene476",0.111163201819806,0.857299756965082,-0.228070525765703,-1.62289086784361,0.0808290649596279,0.866792007737723,-0.249297512754331,-1.7834941912076
"Gene477",0.941403571006012,0.999981955022432,-0.0106647538247303,-0.0738917841320507,0.674872955146065,0.991063703624337,0.0608049491341942,0.422049977919448
"Gene478",0.651069696204201,0.999981955022432,-0.06555067182847,-0.455127244948713,0.253175960029435,0.991063703624337,-0.164656556684802,-1.15656002069396
"Gene479",0.980544819068905,0.999981955022432,-0.00353816482964813,-0.0245132784385863,0.7359195153643,0.991063703624337,0.048904407645776,0.339225570767124
"Gene480",0.991527570867871,0.999981955022432,0.00154069600026477,0.0106742676749047,0.854312213008672,0.996962345947714,-0.0266367985543706,-0.184610657797827
"Gene481",0.960518551105316,0.999981955022432,-0.00718233941301671,-0.0497619906497617,0.839707187027461,0.996962345947714,0.0293409896337732,0.20336789707667
"Gene482",0.904379595879326,0.999981955022432,0.0174285884175817,0.120767145821013,0.440025682286266,0.991063703624337,0.111680944386054,0.778619231807739
"Gene483",0.938334327802531,0.999981955022432,0.0112244202262001,0.0777699636493454,0.688342558946972,0.991063703624337,0.0581475421397325,0.403540780188321
"Gene484",0.680073882712607,0.999981955022432,0.0597765593681515,0.414886058171472,0.744779459351393,0.991063703624337,0.047205273481831,0.327412724752824
"Gene485",0.992713818312124,0.999981955022432,0.00132497275635033,0.00917968858829096,0.823107361555135,0.996962345947714,0.0324266218561906,0.224776431985823
"Gene486",0.910882562453565,0.999981955022432,-0.0162383206720309,-0.11251722115473,0.947946415336935,0.997906536761553,-0.00947219028512733,-0.0656282035568435
"Gene487",0.86467188109309,0.999981955022432,0.0247241307903337,0.171346181286393,0.371209083681228,0.991063703624337,0.129197131060459,0.902669315938195
"Gene488",0.961262680882058,0.999981955022432,-0.00704686557784213,-0.0488233291168884,0.725344368943466,0.991063703624337,-0.0509410579325943,-0.353388820445009
"Gene489",0.967199854230789,0.999981955022432,0.00596616673217507,0.0413355513052453,0.759463437787783,0.991063703624337,0.044402878262149,0.307935879977771
"Gene490",0.206234012625453,0.999981955022432,-0.181859788009945,-1.28132839815179,0.0999380732076043,0.884407727500923,-0.235331679561248,-1.67753918925269
"Gene491",0.594098309938453,0.999981955022432,0.077204439282948,0.536489314403519,0.242376831425924,0.991063703624337,0.168406429287826,1.18365941196621
"Gene492",0.984242849318399,0.999981955022432,-0.00286553775218117,-0.0198531094212896,0.647161397154449,0.991063703624337,0.0663363065068656,0.460605979996124
"Gene493",0.485771684099706,0.999981955022432,-0.100877285834657,-0.702481784363882,0.179518765704793,0.985683349914807,-0.192911844831981,-1.36211837206819
"Gene494",0.975030643810762,0.999981955022432,0.00454126780858986,0.0314631507367525,0.642185787244485,0.991063703624337,0.0673392369134759,0.467601309409749
"Gene495",0.823633307069612,0.999981955022432,0.0323286460817756,0.224096567123535,0.358301055492572,0.991063703624337,0.132691106745373,0.927512539984296
"Gene496",0.758710950704629,0.999981955022432,0.0445460895757162,0.30893102817954,0.964310350023914,0.997906536761553,0.00649207773766987,0.0449793818379647
"Gene497",0.724628286452162,0.999981955022432,-0.0510793156009232,-0.354350448519901,0.788700704367113,0.991063703624337,0.0388694698219634,0.269499247873745
"Gene498",0.622798516104675,0.999981955022432,-0.0712776959339473,-0.495085608331178,0.227589680255907,0.991063703624337,-0.17373065115222,-1.22222741766581
"Gene499",0.138021682994668,0.988222073947501,0.212727245202216,1.50834107002427,0.0787703338842369,0.866792007737723,0.250951838550138,1.7961220084006
"Gene500",0.908923195369681,0.999981955022432,0.0165968376494025,0.115002104259291,0.731871136545459,0.991063703624337,0.0496829524796673,0.344639207649257
"Gene501",0.731853327051976,0.999981955022432,0.0496863804819795,0.344663045760382,0.303233390108764,0.991063703624337,0.148544119118882,1.04068948243131
"Gene502",0.0337315611121773,0.372039276972544,-0.30088852539536,-2.18591357909858,0.0582505010025507,0.864354159918757,-0.269660541303568,-1.94013444713772
"Gene503",0.754598139463264,0.999981955022432,0.0453295772392494,0.314375674484007,0.427149069402863,0.991063703624337,0.11483203933105,0.800877573657849
"Gene504",0.0119730053290779,0.162529484105129,-0.352797789990001,-2.61222172055899,0.0448279852000963,0.864354159918757,-0.285022441819218,-2.06014654271822
"Gene505",0.980051477602532,0.999981955022432,0.0036279029506569,0.025135014351917,0.781313380530701,0.991063703624337,0.0402621100751515,0.279170445735769
"Gene506",0.824972572667432,0.999981955022432,0.0320792253574021,0.222365837947993,0.771309976171146,0.991063703624337,0.04215370421846,0.292309252446233
"Gene507",0.622997325954217,0.999981955022432,0.07123705278619,0.494801865988288,0.361941985532942,0.991063703624337,0.131697957289495,0.920447410364998
"Gene508",0.86065974133798,0.999981955022432,-0.0254643659807898,-0.176479529581392,0.427953952150673,0.991063703624337,-0.114633523491492,-0.799474604729813
"Gene509",0.586782141208745,0.999981955022432,-0.0787351609595408,-0.547191916335957,0.224503556352562,0.991063703624337,-0.174871655337503,-1.23050695735471
"Gene510",0.885180999983883,0.999981955022432,0.0209495353067205,0.145174498992934,0.592921318699846,0.991063703624337,0.0774501259652847,0.538206863783246
"Gene511",0.868106288226211,0.999981955022432,0.024090982290113,0.166955676840666,0.458332910596924,0.991063703624337,0.107287670846126,0.74762607047697
"Gene512",0.916050864848293,0.999981955022432,0.0152931007795008,0.105966102565505,0.449898250785499,0.991063703624337,0.109299569236076,0.761813765246957
"Gene513",0.116664481721432,0.87825178070328,-0.224715468031833,-1.59773748777944,0.0753529932042356,0.866792007737723,-0.253774725278624,-1.8177085598402
"Gene514",0.736143069480381,0.999981955022432,-0.0488614558896995,-0.338926922463025,0.30614513488249,0.991063703624337,-0.147662273868077,-1.03437320532708
"Gene515",0.850055112207944,0.999981955022432,0.0274240553976681,0.190070916791865,0.411763719538631,0.991063703624337,0.118668252479517,0.828008512710023
"Gene516",0.0583848022262836,0.549073375168811,0.26952202725817,1.93905979077389,0.0642082378408286,0.866792007737723,0.263748222194343,1.89437826646345
"Gene517",0.641475722943393,0.999981955022432,0.0674826185592938,0.468601496467815,0.443411387952803,0.991063703624337,0.11086097843478,0.772831179171744
"Gene518",5.96155569354551e-10,4.06469706378103e-08,-0.744006964637286,-7.71452937836502,0.00411897583629672,0.530511096559079,-0.398828604251673,-3.01318301666686
"Gene519",0.862771237745508,0.999981955022432,0.0250747184374124,0.173777384393224,0.879078884443068,0.996962345947714,-0.0220710510166667,-0.152949984849111
"Gene520",0.079805292531393,0.700046425713974,0.250115982849,1.78973965583509,0.0661365321405789,0.866792007737723,0.26192882591263,1.88034423302971
"Gene521",0.807590352785395,0.999981955022432,0.0353238638617286,0.244883735346445,0.367237898680959,0.991063703624337,0.130264129083217,0.910252321916006
"Gene522",0.649987077028975,0.999981955022432,-0.0657681086553409,-0.456643486035405,0.774386744102351,0.991063703624337,-0.041571176723079,-0.288262751038031
"Gene523",0.704051899500722,0.999981955022432,-0.055071955944053,-0.382129627477447,0.346522774775109,0.991063703624337,-0.135946799984572,-0.950693162210776
"Gene524",0.205498879355618,0.999981955022432,-0.182149894475929,-1.28344248609701,0.169441703526116,0.980399687723195,-0.197387551161001,-1.39498668625156
"Gene525",0.989303303814638,0.999981955022432,0.00194519599135909,0.0134767386474344,0.766093350356295,0.991063703624337,0.0431428867474095,0.299181251340133
"Gene526",0.999601303677782,0.999981955022432,-7.25008926478991e-05,-0.000502300919961174,0.861107185150629,0.996962345947714,0.0253817816265999,0.175906813233222
"Gene527",0.908407374976838,0.999981955022432,0.0166912365931421,0.115656391187887,0.431742743054201,0.991063703624337,0.113701870250248,0.792891635054024
"Gene528",0.988782490338134,0.999981955022432,-0.00203991191219173,-0.0141329537048652,0.95923893193108,0.997906536761553,-0.00741531694262022,-0.0513762353254046
"Gene529",0.961540022842901,0.999981955022432,0.00699637513489618,0.0484734951953069,0.698082826098974,0.991063703624337,0.0562376828933845,0.390243692356743
"Gene530",0.359149220824538,0.999981955022432,-0.132459203289961,-0.925862556829581,0.160042590004635,0.975869451247775,-0.201739887449556,-1.42703603618261
"Gene531",0.67553184852699,0.999981955022432,0.0606745015224028,0.421141185763794,0.339901436189279,0.991063703624337,0.137807023871266,0.963952040198861
"Gene532",0.863915600607713,0.999981955022432,-0.0248636154235418,-0.172313450961474,0.92362428597798,0.997010540963244,-0.013909137542824,-0.0963746546237324
"Gene533",0.630541217409687,0.999981955022432,-0.0696988159982826,-0.48406476874069,0.236339672239207,0.991063703624337,-0.170552500404413,-1.19919224094307
"Gene534",0.92007045774835,0.999981955022432,-0.0145584022856154,-0.100874260311654,0.612307202751778,0.991063703624337,-0.07343029692565,-0.510117157278753
"Gene535",0.986889935467946,0.999981955022432,-0.0023841021591768,-0.0165175912231066,0.962700858911716,0.997906536761553,-0.00678505234524279,-0.0470093036704902
"Gene536",0.942692560842346,0.999981955022432,0.0104297570486254,0.0722634069828074,0.767947026706649,0.991063703624337,0.0427911699721732,0.296737722389425
"Gene537",0.976555734416618,0.999981955022432,-0.00426381416999553,-0.0295408396349539,0.620824116967829,0.991063703624337,-0.0716816230846866,-0.497905683239436
"Gene538",0.614366750209078,0.999981955022432,-0.0730064917825605,-0.5071571786064,0.457748275618895,0.991063703624337,-0.107426467981842,-0.748604552711768
"Gene539",0.909753592131227,0.999981955022432,-0.0164448831834072,-0.113948901673687,0.467197167988474,0.991063703624337,-0.105194851438652,-0.732877585991799
"Gene540",0.978477167388023,0.999981955022432,-0.00391427692103519,-0.0271191137629207,0.604952056333607,0.991063703624337,-0.0749488321586087,-0.520725343130384
"Gene541",0.824807682673065,0.999981955022432,-0.0321099289905129,-0.222578888055526,0.407719814329278,0.991063703624337,-0.119690125558049,-0.835241818885875
"Gene542",0.94705034720169,0.999981955022432,-0.00963547816002964,-0.0667596500498821,0.744226479629348,0.991063703624337,0.047311136330184,0.328148627985732
"Gene543",0.389322629219094,0.999981955022432,0.124414878954919,0.868721283307936,0.4252687831461,0.991063703624337,-0.115296616420545,-0.804161254834566
"Gene544",0.771881888589215,0.999981955022432,0.0420453738642021,0.291556717965906,0.344107817402125,0.991063703624337,0.136622699332027,0.955509489870836
"Gene545",0.93688627608669,0.999981955022432,0.0114885233674128,0.0796000779332251,0.565077843401127,0.991063703624337,0.0833278067368046,0.579326767807073
"Gene546",0.539705987443079,0.999981955022432,-0.0888021783856833,-0.617679817629091,0.211139502198791,0.991063703624337,-0.179942291045003,-1.26736372659756
"Gene547",0.636468725601562,0.999981955022432,-0.068495501892365,-0.475667899107003,0.455630985926215,0.991063703624337,0.107929938367386,0.75215425472129
"Gene548",0.985560367746385,0.999981955022432,0.00262591218239998,0.0181929159884825,0.640283106091516,0.991063703624337,0.0677235853571461,0.470282473803288
"Gene549",0.990418771118736,0.999981955022432,0.00174233808326437,0.0120712906593801,0.823590609070181,0.996962345947714,-0.0323365995462252,-0.224151756861909
"Gene550",0.699597893434294,0.999981955022432,0.055941467430858,0.38818172853429,0.383655485960558,0.991063703624337,0.125896605168179,0.87923299966663
"Gene551",0.994743381215397,0.999981955022432,-0.000955895972430303,-0.00662264458967773,0.933412522737094,0.997010540963244,-0.0121222363725254,-0.0839914886374733
